OTHER OFFENSE,AM08,	42
OTHER OFFENSE,AM09,	44
OTHER OFFENSE,AM10,	45
OTHER OFFENSE,AM11,	36
OTHER OFFENSE,AM12,	7
OTHER OFFENSE,PM01,	56
OTHER OFFENSE,PM02,	45
OTHER OFFENSE,PM03,	36
OTHER OFFENSE,PM04,	44
OTHER OFFENSE,PM05,	50
OTHER OFFENSE,PM06,	33
OTHER OFFENSE,PM07,	24
OTHER OFFENSE,PM08,	13
OTHER OFFENSE,PM09,	8
OTHER OFFENSE,PM10,	4
OTHER OFFENSE,PM11,	7
OTHER OFFENSE,PM12,	43
PUBLIC PEACE VIOLATION,AM05,	1
PUBLIC PEACE VIOLATION,AM08,	2
PUBLIC PEACE VIOLATION,PM01,	1
PUBLIC PEACE VIOLATION,PM02,	3
PUBLIC PEACE VIOLATION,PM04,	1
PUBLIC PEACE VIOLATION,PM05,	2
PUBLIC PEACE VIOLATION,PM06,	3
PUBLIC PEACE VIOLATION,PM09,	1
PUBLIC PEACE VIOLATION,PM10,	6
PUBLIC PEACE VIOLATION,PM11,	1
PUBLIC PEACE VIOLATION,PM12,	1
ROBBERY,PM05,	1
SEX OFFENSE,AM07,	1
SEX OFFENSE,AM10,	1
SEX OFFENSE,AM11,	1
SEX OFFENSE,PM07,	1
SEX OFFENSE,PM11,	1
STALKING,PM09,	1
THEFT,AM01,	22
THEFT,AM02,	17
THEFT,AM03,	15
THEFT,AM04,	10
THEFT,AM05,	19
THEFT,AM06,	34
THEFT,AM07,	43
THEFT,AM08,	45
THEFT,AM09,	37
THEFT,AM10,	52
THEFT,AM11,	58
THEFT,AM12,	24
THEFT,PM01,	59
THEFT,PM02,	65
THEFT,PM03,	79
THEFT,PM04,	80
THEFT,PM05,	69
THEFT,PM06,	61
THEFT,PM07,	52
THEFT,PM08,	63
THEFT,PM09,	28
THEFT,PM10,	24
THEFT,PM11,	17
THEFT,PM12,	58
WEAPONS VIOLATION,AM05,	2
WEAPONS VIOLATION,AM10,	1
WEAPONS VIOLATION,PM03,	1
WEAPONS VIOLATION,PM07,	1
WEAPONS VIOLATION,PM11,	1
WEAPONS VIOLATION,PM12,	1
